8.600000000000000000e+01
8.100000000000000000e+01
8.500000000000000000e+01
6.400000000000000000e+01
7.500000000000000000e+01
6.600000000000000000e+01
6.000000000000000000e+01
8.100000000000000000e+01
7.100000000000000000e+01
6.200000000000000000e+01
7.600000000000000000e+01
9.700000000000000000e+01
8.700000000000000000e+01
7.000000000000000000e+01
1.020000000000000000e+02
9.700000000000000000e+01
7.000000000000000000e+01
7.600000000000000000e+01
6.400000000000000000e+01
9.700000000000000000e+01
9.400000000000000000e+01
9.700000000000000000e+01
8.600000000000000000e+01
9.400000000000000000e+01
8.800000000000000000e+01
9.600000000000000000e+01
7.000000000000000000e+01
7.200000000000000000e+01
8.100000000000000000e+01
6.400000000000000000e+01
