1.030000000000000000e+02
9.800000000000000000e+01
9.000000000000000000e+01
1.040000000000000000e+02
1.020000000000000000e+02
1.000000000000000000e+02
8.800000000000000000e+01
1.230000000000000000e+02
9.700000000000000000e+01
1.220000000000000000e+02
1.040000000000000000e+02
1.170000000000000000e+02
1.160000000000000000e+02
1.010000000000000000e+02
9.700000000000000000e+01
9.300000000000000000e+01
9.900000000000000000e+01
1.060000000000000000e+02
1.070000000000000000e+02
1.150000000000000000e+02
1.010000000000000000e+02
1.040000000000000000e+02
1.000000000000000000e+02
9.800000000000000000e+01
8.500000000000000000e+01
9.900000000000000000e+01
1.030000000000000000e+02
1.100000000000000000e+02
1.160000000000000000e+02
9.400000000000000000e+01
